# State log
# simt, id, lat, lon, distflown, alt, cas, tas, gs
61.75000000,EVTOL_TAUBATE_SJK,-23.06081531,-45.63376903,1190.62713620,91.44000000,24.69331200,24.80189467,24.80189467
61.85000000,EVTOL_TAUBATE_SJK,-23.06082841,-45.63378865,1193.10732567,91.44000000,24.69331200,24.80189467,24.80189467
61.95000000,EVTOL_TAUBATE_SJK,-23.06084151,-45.63380827,1195.58751514,91.44000000,24.69331200,24.80189467,24.80189467
62.05000000,EVTOL_TAUBATE_SJK,-23.06085461,-45.63382789,1198.06770460,91.44000000,24.69331200,24.80189467,24.80189467
62.15000000,EVTOL_TAUBATE_SJK,-23.06086771,-45.63384751,1200.54789407,91.44000000,24.69331200,24.80189467,24.80189467
62.25000000,EVTOL_TAUBATE_SJK,-23.06088081,-45.63386713,1203.02808354,91.44000000,24.69331200,24.80189467,24.80189467
62.35000000,EVTOL_TAUBATE_SJK,-23.06089391,-45.63388676,1205.50827301,91.44000000,24.69331200,24.80189467,24.80189467
62.45000000,EVTOL_TAUBATE_SJK,-23.06090700,-45.63390638,1207.98846247,91.44000000,24.69331200,24.80189467,24.80189467
62.55000000,EVTOL_TAUBATE_SJK,-23.06092010,-45.63392600,1210.46865194,91.44000000,24.69331200,24.80189467,24.80189467
62.65000000,EVTOL_TAUBATE_SJK,-23.06093320,-45.63394562,1212.94884141,91.44000000,24.69331200,24.80189467,24.80189467
62.75000000,EVTOL_TAUBATE_SJK,-23.06094630,-45.63396524,1215.42903088,91.44000000,24.69331200,24.80189467,24.80189467
62.85000000,EVTOL_TAUBATE_SJK,-23.06095940,-45.63398486,1217.90922034,91.44000000,24.69331200,24.80189467,24.80189467
62.95000000,EVTOL_TAUBATE_SJK,-23.06097250,-45.63400449,1220.38940981,91.44000000,24.69331200,24.80189467,24.80189467
63.05000000,EVTOL_TAUBATE_SJK,-23.06098560,-45.63402411,1222.86959928,91.44000000,24.69331200,24.80189467,24.80189467
63.15000000,EVTOL_TAUBATE_SJK,-23.06099869,-45.63404373,1225.34978875,91.44000000,24.69331200,24.80189467,24.80189467
63.25000000,EVTOL_TAUBATE_SJK,-23.06101179,-45.63406335,1227.82997821,91.44000000,24.69331200,24.80189467,24.80189467
63.35000000,EVTOL_TAUBATE_SJK,-23.06102489,-45.63408297,1230.31016768,91.44000000,24.69331200,24.80189467,24.80189467
63.45000000,EVTOL_TAUBATE_SJK,-23.06103799,-45.63410259,1232.79035715,91.44000000,24.69331200,24.80189467,24.80189467
63.55000000,EVTOL_TAUBATE_SJK,-23.06105109,-45.63412222,1235.27054662,91.44000000,24.69331200,24.80189467,24.80189467
63.65000000,EVTOL_TAUBATE_SJK,-23.06106419,-45.63414184,1237.75073608,91.44000000,24.69331200,24.80189467,24.80189467
63.75000000,EVTOL_TAUBATE_SJK,-23.06107729,-45.63416146,1240.23092555,91.44000000,24.69331200,24.80189467,24.80189467
63.85000000,EVTOL_TAUBATE_SJK,-23.06109038,-45.63418108,1242.71111502,91.44000000,24.69331200,24.80189467,24.80189467
63.95000000,EVTOL_TAUBATE_SJK,-23.06110348,-45.63420070,1245.19130449,91.44000000,24.69331200,24.80189467,24.80189467
64.05000000,EVTOL_TAUBATE_SJK,-23.06111658,-45.63422032,1247.67149395,91.44000000,24.69331200,24.80189467,24.80189467
64.15000000,EVTOL_TAUBATE_SJK,-23.06112968,-45.63423995,1250.15168342,91.44000000,24.69331200,24.80189467,24.80189467
64.25000000,EVTOL_TAUBATE_SJK,-23.06114278,-45.63425957,1252.63187289,91.44000000,24.69331200,24.80189467,24.80189467
64.35000000,EVTOL_TAUBATE_SJK,-23.06115588,-45.63427919,1255.11206236,91.44000000,24.69331200,24.80189467,24.80189467
64.45000000,EVTOL_TAUBATE_SJK,-23.06116898,-45.63429881,1257.59225182,91.44000000,24.69331200,24.80189467,24.80189467
64.55000000,EVTOL_TAUBATE_SJK,-23.06118207,-45.63431843,1260.07244129,91.44000000,24.69331200,24.80189467,24.80189467
64.65000000,EVTOL_TAUBATE_SJK,-23.06119517,-45.63433806,1262.55263076,91.44000000,24.69331200,24.80189467,24.80189467
64.75000000,EVTOL_TAUBATE_SJK,-23.06120827,-45.63435768,1265.03282023,91.44000000,24.69331200,24.80189467,24.80189467
64.85000000,EVTOL_TAUBATE_SJK,-23.06122137,-45.63437730,1267.51300969,91.44000000,24.69331200,24.80189467,24.80189467
64.95000000,EVTOL_TAUBATE_SJK,-23.06123447,-45.63439692,1269.99319916,91.44000000,24.69331200,24.80189467,24.80189467
65.05000000,EVTOL_TAUBATE_SJK,-23.06124757,-45.63441654,1272.47338863,91.44000000,24.69331200,24.80189467,24.80189467
65.15000000,EVTOL_TAUBATE_SJK,-23.06126067,-45.63443616,1274.95357809,91.44000000,24.69331200,24.80189467,24.80189467
65.25000000,EVTOL_TAUBATE_SJK,-23.06127376,-45.63445579,1277.43376756,91.44000000,24.69331200,24.80189467,24.80189467
65.35000000,EVTOL_TAUBATE_SJK,-23.06128686,-45.63447541,1279.91395703,91.44000000,24.69331200,24.80189467,24.80189467
65.45000000,EVTOL_TAUBATE_SJK,-23.06129996,-45.63449503,1282.39414650,91.44000000,24.69331200,24.80189467,24.80189467
65.55000000,EVTOL_TAUBATE_SJK,-23.06131306,-45.63451465,1284.87433596,91.44000000,24.69331200,24.80189467,24.80189467
65.65000000,EVTOL_TAUBATE_SJK,-23.06132616,-45.63453427,1287.35452543,91.44000000,24.69331200,24.80189467,24.80189467
65.75000000,EVTOL_TAUBATE_SJK,-23.06133926,-45.63455389,1289.83471490,91.44000000,24.69331200,24.80189467,24.80189467
65.85000000,EVTOL_TAUBATE_SJK,-23.06135235,-45.63457352,1292.31490437,91.44000000,24.69331200,24.80189467,24.80189467
65.95000000,EVTOL_TAUBATE_SJK,-23.06136545,-45.63459314,1294.79509383,91.44000000,24.69331200,24.80189467,24.80189467
66.05000000,EVTOL_TAUBATE_SJK,-23.06137855,-45.63461276,1297.27528330,91.44000000,24.69331200,24.80189467,24.80189467
66.15000000,EVTOL_TAUBATE_SJK,-23.06139165,-45.63463238,1299.75547277,91.44000000,24.69331200,24.80189467,24.80189467
66.25000000,EVTOL_TAUBATE_SJK,-23.06140475,-45.63465200,1302.23566224,91.44000000,24.69331200,24.80189467,24.80189467
66.35000000,EVTOL_TAUBATE_SJK,-23.06141785,-45.63467163,1304.71585170,91.44000000,24.69331200,24.80189467,24.80189467
66.45000000,EVTOL_TAUBATE_SJK,-23.06143095,-45.63469125,1307.19604117,91.44000000,24.69331200,24.80189467,24.80189467
66.55000000,EVTOL_TAUBATE_SJK,-23.06144404,-45.63471087,1309.67623064,91.44000000,24.69331200,24.80189467,24.80189467
66.65000000,EVTOL_TAUBATE_SJK,-23.06145714,-45.63473049,1312.15642011,91.44000000,24.69331200,24.80189467,24.80189467
66.75000000,EVTOL_TAUBATE_SJK,-23.06147024,-45.63475011,1314.63660957,91.44000000,24.69331200,24.80189467,24.80189467
66.85000000,EVTOL_TAUBATE_SJK,-23.06148334,-45.63476973,1317.11679904,91.44000000,24.69331200,24.80189467,24.80189467
66.95000000,EVTOL_TAUBATE_SJK,-23.06149644,-45.63478936,1319.59698851,91.44000000,24.69331200,24.80189467,24.80189467
67.05000000,EVTOL_TAUBATE_SJK,-23.06150954,-45.63480898,1322.07717798,91.44000000,24.69331200,24.80189467,24.80189467
67.15000000,EVTOL_TAUBATE_SJK,-23.06152263,-45.63482860,1324.55736744,91.44000000,24.69331200,24.80189467,24.80189467
67.25000000,EVTOL_TAUBATE_SJK,-23.06153573,-45.63484822,1327.03755691,91.44000000,24.69331200,24.80189467,24.80189467
67.35000000,EVTOL_TAUBATE_SJK,-23.06154883,-45.63486784,1329.51774638,91.44000000,24.69331200,24.80189467,24.80189467
67.45000000,EVTOL_TAUBATE_SJK,-23.06156193,-45.63488747,1331.99793585,91.44000000,24.69331200,24.80189467,24.80189467
67.55000000,EVTOL_TAUBATE_SJK,-23.06157503,-45.63490709,1334.47812531,91.44000000,24.69331200,24.80189467,24.80189467
67.65000000,EVTOL_TAUBATE_SJK,-23.06158813,-45.63492671,1336.95831478,91.44000000,24.69331200,24.80189467,24.80189467
67.75000000,EVTOL_TAUBATE_SJK,-23.06160123,-45.63494633,1339.43850425,91.44000000,24.69331200,24.80189467,24.80189467
67.85000000,EVTOL_TAUBATE_SJK,-23.06161432,-45.63496595,1341.91869372,91.44000000,24.69331200,24.80189467,24.80189467
67.95000000,EVTOL_TAUBATE_SJK,-23.06162742,-45.63498558,1344.39888318,91.44000000,24.69331200,24.80189467,24.80189467
68.05000000,EVTOL_TAUBATE_SJK,-23.06164052,-45.63500520,1346.87907265,91.44000000,24.69331200,24.80189467,24.80189467
68.15000000,EVTOL_TAUBATE_SJK,-23.06165362,-45.63502482,1349.35926212,91.44000000,24.69331200,24.80189467,24.80189467
68.25000000,EVTOL_TAUBATE_SJK,-23.06166672,-45.63504444,1351.83945159,91.44000000,24.69331200,24.80189467,24.80189467
68.35000000,EVTOL_TAUBATE_SJK,-23.06167982,-45.63506406,1354.31964105,91.44000000,24.69331200,24.80189467,24.80189467
68.45000000,EVTOL_TAUBATE_SJK,-23.06169291,-45.63508368,1356.79983052,91.44000000,24.69331200,24.80189467,24.80189467
68.55000000,EVTOL_TAUBATE_SJK,-23.06170601,-45.63510331,1359.28001999,91.44000000,24.69331200,24.80189467,24.80189467
68.65000000,EVTOL_TAUBATE_SJK,-23.06171911,-45.63512293,1361.76020946,91.44000000,24.69331200,24.80189467,24.80189467
68.75000000,EVTOL_TAUBATE_SJK,-23.06173221,-45.63514255,1364.24039892,91.44000000,24.69331200,24.80189467,24.80189467
68.85000000,EVTOL_TAUBATE_SJK,-23.06174531,-45.63516217,1366.72058839,91.44000000,24.69331200,24.80189467,24.80189467
68.95000000,EVTOL_TAUBATE_SJK,-23.06175841,-45.63518179,1369.20077786,91.44000000,24.69331200,24.80189467,24.80189467
69.05000000,EVTOL_TAUBATE_SJK,-23.06177150,-45.63520142,1371.68096732,91.44000000,24.69331200,24.80189467,24.80189467
69.15000000,EVTOL_TAUBATE_SJK,-23.06178460,-45.63522104,1374.16115679,91.44000000,24.69331200,24.80189467,24.80189467
69.25000000,EVTOL_TAUBATE_SJK,-23.06179770,-45.63524066,1376.64134626,91.44000000,24.69331200,24.80189467,24.80189467
69.35000000,EVTOL_TAUBATE_SJK,-23.06181080,-45.63526028,1379.12153573,91.44000000,24.69331200,24.80189467,24.80189467
69.45000000,EVTOL_TAUBATE_SJK,-23.06182390,-45.63527990,1381.60172519,91.44000000,24.69331200,24.80189467,24.80189467
69.55000000,EVTOL_TAUBATE_SJK,-23.06183700,-45.63529953,1384.08191466,91.44000000,24.69331200,24.80189467,24.80189467
69.65000000,EVTOL_TAUBATE_SJK,-23.06185009,-45.63531915,1386.56210413,91.44000000,24.69331200,24.80189467,24.80189467
69.75000000,EVTOL_TAUBATE_SJK,-23.06186319,-45.63533877,1389.04229360,91.44000000,24.69331200,24.80189467,24.80189467
69.85000000,EVTOL_TAUBATE_SJK,-23.06187629,-45.63535839,1391.52248306,91.44000000,24.69331200,24.80189467,24.80189467
69.95000000,EVTOL_TAUBATE_SJK,-23.06188939,-45.63537801,1394.00267253,91.44000000,24.69331200,24.80189467,24.80189467
70.05000000,EVTOL_TAUBATE_SJK,-23.06190249,-45.63539764,1396.48286200,91.44000000,24.69331200,24.80189467,24.80189467
70.15000000,EVTOL_TAUBATE_SJK,-23.06191559,-45.63541726,1398.96305147,91.44000000,24.69331200,24.80189467,24.80189467
70.25000000,EVTOL_TAUBATE_SJK,-23.06192869,-45.63543688,1401.44324093,91.44000000,24.69331200,24.80189467,24.80189467
70.35000000,EVTOL_TAUBATE_SJK,-23.06194178,-45.63545650,1403.92343040,91.44000000,24.69331200,24.80189467,24.80189467
70.45000000,EVTOL_TAUBATE_SJK,-23.06195488,-45.63547612,1406.40361987,91.44000000,24.69331200,24.80189467,24.80189467
70.55000000,EVTOL_TAUBATE_SJK,-23.06196798,-45.63549575,1408.88380934,91.44000000,24.69331200,24.80189467,24.80189467
70.65000000,EVTOL_TAUBATE_SJK,-23.06198108,-45.63551537,1411.36399880,91.44000000,24.69331200,24.80189467,24.80189467
70.75000000,EVTOL_TAUBATE_SJK,-23.06199418,-45.63553499,1413.84418827,91.44000000,24.69331200,24.80189467,24.80189467
70.85000000,EVTOL_TAUBATE_SJK,-23.06200728,-45.63555461,1416.32437774,91.44000000,24.69331200,24.80189467,24.80189467
70.95000000,EVTOL_TAUBATE_SJK,-23.06202037,-45.63557423,1418.80456721,91.44000000,24.69331200,24.80189467,24.80189467
71.05000000,EVTOL_TAUBATE_SJK,-23.06203347,-45.63559386,1421.28475667,91.44000000,24.69331200,24.80189467,24.80189467
71.15000000,EVTOL_TAUBATE_SJK,-23.06204657,-45.63561348,1423.76494614,91.44000000,24.69331200,24.80189467,24.80189467
71.25000000,EVTOL_TAUBATE_SJK,-23.06205967,-45.63563310,1426.24513561,91.44000000,24.69331200,24.80189467,24.80189467
71.35000000,EVTOL_TAUBATE_SJK,-23.06207277,-45.63565272,1428.72532508,91.44000000,24.69331200,24.80189467,24.80189467
71.45000000,EVTOL_TAUBATE_SJK,-23.06208587,-45.63567234,1431.20551454,91.44000000,24.69331200,24.80189467,24.80189467
71.55000000,EVTOL_TAUBATE_SJK,-23.06209896,-45.63569197,1433.68570401,91.44000000,24.69331200,24.80189467,24.80189467
71.65000000,EVTOL_TAUBATE_SJK,-23.06211206,-45.63571159,1436.16589348,91.44000000,24.69331200,24.80189467,24.80189467
71.75000000,EVTOL_TAUBATE_SJK,-23.06212516,-45.63573121,1438.64608295,91.44000000,24.69331200,24.80189467,24.80189467
71.85000000,EVTOL_TAUBATE_SJK,-23.06213826,-45.63575083,1441.12627241,91.44000000,24.69331200,24.80189467,24.80189467
71.95000000,EVTOL_TAUBATE_SJK,-23.06215136,-45.63577045,1443.60646188,91.44000000,24.69331200,24.80189467,24.80189467
72.05000000,EVTOL_TAUBATE_SJK,-23.06216446,-45.63579008,1446.08665135,91.44000000,24.69331200,24.80189467,24.80189467
72.15000000,EVTOL_TAUBATE_SJK,-23.06217755,-45.63580970,1448.56684082,91.44000000,24.69331200,24.80189467,24.80189467
72.25000000,EVTOL_TAUBATE_SJK,-23.06219065,-45.63582932,1451.04703028,91.44000000,24.69331200,24.80189467,24.80189467
72.35000000,EVTOL_TAUBATE_SJK,-23.06220375,-45.63584894,1453.52721975,91.44000000,24.69331200,24.80189467,24.80189467
72.45000000,EVTOL_TAUBATE_SJK,-23.06221685,-45.63586856,1456.00740922,91.44000000,24.69331200,24.80189467,24.80189467
72.55000000,EVTOL_TAUBATE_SJK,-23.06222995,-45.63588819,1458.48759869,91.44000000,24.69331200,24.80189467,24.80189467
72.65000000,EVTOL_TAUBATE_SJK,-23.06224305,-45.63590781,1460.96778815,91.44000000,24.69331200,24.80189467,24.80189467
72.75000000,EVTOL_TAUBATE_SJK,-23.06225614,-45.63592743,1463.44797762,91.44000000,24.69331200,24.80189467,24.80189467
72.85000000,EVTOL_TAUBATE_SJK,-23.06226924,-45.63594705,1465.92816709,91.44000000,24.69331200,24.80189467,24.80189467
72.95000000,EVTOL_TAUBATE_SJK,-23.06228234,-45.63596667,1468.40835655,91.44000000,24.69331200,24.80189467,24.80189467
73.05000000,EVTOL_TAUBATE_SJK,-23.06229544,-45.63598630,1470.88854602,91.44000000,24.69331200,24.80189467,24.80189467
73.15000000,EVTOL_TAUBATE_SJK,-23.06230854,-45.63600592,1473.36873549,91.44000000,24.69331200,24.80189467,24.80189467
73.25000000,EVTOL_TAUBATE_SJK,-23.06232164,-45.63602554,1475.84892496,91.44000000,24.69331200,24.80189467,24.80189467
73.35000000,EVTOL_TAUBATE_SJK,-23.06233473,-45.63604516,1478.32911442,91.44000000,24.69331200,24.80189467,24.80189467
73.45000000,EVTOL_TAUBATE_SJK,-23.06234783,-45.63606478,1480.80930389,91.44000000,24.69331200,24.80189467,24.80189467
73.55000000,EVTOL_TAUBATE_SJK,-23.06236093,-45.63608441,1483.28949336,91.44000000,24.69331200,24.80189467,24.80189467
73.65000000,EVTOL_TAUBATE_SJK,-23.06237403,-45.63610403,1485.76968283,91.44000000,24.69331200,24.80189467,24.80189467
73.75000000,EVTOL_TAUBATE_SJK,-23.06238713,-45.63612365,1488.24987229,91.44000000,24.69331200,24.80189467,24.80189467
73.85000000,EVTOL_TAUBATE_SJK,-23.06240022,-45.63614327,1490.73006176,91.44000000,24.69331200,24.80189467,24.80189467
73.95000000,EVTOL_TAUBATE_SJK,-23.06241332,-45.63616289,1493.21025123,91.44000000,24.69331200,24.80189467,24.80189467
74.05000000,EVTOL_TAUBATE_SJK,-23.06242642,-45.63618252,1495.69044070,91.44000000,24.69331200,24.80189467,24.80189467
74.15000000,EVTOL_TAUBATE_SJK,-23.06243952,-45.63620214,1498.17063016,91.44000000,24.69331200,24.80189467,24.80189467
74.25000000,EVTOL_TAUBATE_SJK,-23.06245262,-45.63622176,1500.65081963,91.44000000,24.69331200,24.80189467,24.80189467
74.35000000,EVTOL_TAUBATE_SJK,-23.06246572,-45.63624138,1503.13100910,91.44000000,24.69331200,24.80189467,24.80189467
74.45000000,EVTOL_TAUBATE_SJK,-23.06247881,-45.63626101,1505.61119857,91.44000000,24.69331200,24.80189467,24.80189467
74.55000000,EVTOL_TAUBATE_SJK,-23.06249191,-45.63628063,1508.09138803,91.44000000,24.69331200,24.80189467,24.80189467
74.65000000,EVTOL_TAUBATE_SJK,-23.06250501,-45.63630025,1510.57157750,91.44000000,24.69331200,24.80189467,24.80189467
74.75000000,EVTOL_TAUBATE_SJK,-23.06251811,-45.63631987,1513.05176697,91.44000000,24.69331200,24.80189467,24.80189467
74.85000000,EVTOL_TAUBATE_SJK,-23.06253121,-45.63633949,1515.53195644,91.44000000,24.69331200,24.80189467,24.80189467
74.95000000,EVTOL_TAUBATE_SJK,-23.06254431,-45.63635912,1518.01214590,91.44000000,24.69331200,24.80189467,24.80189467
75.05000000,EVTOL_TAUBATE_SJK,-23.06255740,-45.63637874,1520.49233537,91.44000000,24.69331200,24.80189467,24.80189467
75.15000000,EVTOL_TAUBATE_SJK,-23.06257050,-45.63639836,1522.97252484,91.44000000,24.69331200,24.80189467,24.80189467
75.20000000,EVTOL_TAUBATE_SJK,-23.06257705,-45.63640817,1524.21261957,91.44000000,24.69331200,24.80189467,24.80189467
75.30000000,EVTOL_TAUBATE_SJK,-23.06259015,-45.63642779,1526.69280904,91.44000000,24.69331200,24.80189467,24.80189467
75.40000000,EVTOL_TAUBATE_SJK,-23.06260325,-45.63644742,1529.17299851,91.44000000,24.69331200,24.80189467,24.80189467
75.50000000,EVTOL_TAUBATE_SJK,-23.06261635,-45.63646704,1531.65318797,91.44000000,24.69331200,24.80189467,24.80189467
75.60000000,EVTOL_TAUBATE_SJK,-23.06262944,-45.63648666,1534.13337744,91.44000000,24.69331200,24.80189467,24.80189467
75.70000000,EVTOL_TAUBATE_SJK,-23.06264254,-45.63650628,1536.61356691,91.44000000,24.69331200,24.80189467,24.80189467
75.80000000,EVTOL_TAUBATE_SJK,-23.06265564,-45.63652590,1539.09375638,91.44000000,24.69331200,24.80189467,24.80189467
75.90000000,EVTOL_TAUBATE_SJK,-23.06266874,-45.63654553,1541.57394584,91.44000000,24.69331200,24.80189467,24.80189467
76.00000000,EVTOL_TAUBATE_SJK,-23.06268184,-45.63656515,1544.05413531,91.44000000,24.69331200,24.80189467,24.80189467
76.10000000,EVTOL_TAUBATE_SJK,-23.06269494,-45.63658477,1546.53432478,91.44000000,24.69331200,24.80189467,24.80189467
76.20000000,EVTOL_TAUBATE_SJK,-23.06270803,-45.63660439,1549.01451425,91.44000000,24.69331200,24.80189467,24.80189467
76.30000000,EVTOL_TAUBATE_SJK,-23.06272113,-45.63662402,1551.49470371,91.44000000,24.69331200,24.80189467,24.80189467
76.40000000,EVTOL_TAUBATE_SJK,-23.06273423,-45.63664364,1553.97489318,91.44000000,24.69331200,24.80189467,24.80189467
76.50000000,EVTOL_TAUBATE_SJK,-23.06274733,-45.63666326,1556.45508265,91.44000000,24.69331200,24.80189467,24.80189467
76.60000000,EVTOL_TAUBATE_SJK,-23.06276043,-45.63668288,1558.93527212,91.44000000,24.69331200,24.80189467,24.80189467
76.70000000,EVTOL_TAUBATE_SJK,-23.06277352,-45.63670250,1561.41546158,91.44000000,24.69331200,24.80189467,24.80189467
76.80000000,EVTOL_TAUBATE_SJK,-23.06278662,-45.63672213,1563.89565105,91.44000000,24.69331200,24.80189467,24.80189467
76.90000000,EVTOL_TAUBATE_SJK,-23.06279972,-45.63674175,1566.37584052,91.44000000,24.69331200,24.80189467,24.80189467
77.00000000,EVTOL_TAUBATE_SJK,-23.06281282,-45.63676137,1568.85602999,91.44000000,24.69331200,24.80189467,24.80189467
77.10000000,EVTOL_TAUBATE_SJK,-23.06282592,-45.63678099,1571.33621945,91.44000000,24.69331200,24.80189467,24.80189467
77.20000000,EVTOL_TAUBATE_SJK,-23.06283902,-45.63680062,1573.81640892,91.44000000,24.69331200,24.80189467,24.80189467
77.30000000,EVTOL_TAUBATE_SJK,-23.06285211,-45.63682024,1576.29659839,91.44000000,24.69331200,24.80189467,24.80189467
77.40000000,EVTOL_TAUBATE_SJK,-23.06286521,-45.63683986,1578.77678786,91.44000000,24.69331200,24.80189467,24.80189467
77.50000000,EVTOL_TAUBATE_SJK,-23.06287831,-45.63685948,1581.25697732,91.44000000,24.69331200,24.80189467,24.80189467
77.60000000,EVTOL_TAUBATE_SJK,-23.06289141,-45.63687910,1583.73716679,91.44000000,24.69331200,24.80189467,24.80189467
77.70000000,EVTOL_TAUBATE_SJK,-23.06290451,-45.63689873,1586.21735626,91.44000000,24.69331200,24.80189467,24.80189467
77.80000000,EVTOL_TAUBATE_SJK,-23.06291761,-45.63691835,1588.69754573,91.44000000,24.69331200,24.80189467,24.80189467
77.90000000,EVTOL_TAUBATE_SJK,-23.06293070,-45.63693797,1591.17773519,91.44000000,24.69331200,24.80189467,24.80189467
78.00000000,EVTOL_TAUBATE_SJK,-23.06294380,-45.63695759,1593.65792466,91.44000000,24.69331200,24.80189467,24.80189467
78.10000000,EVTOL_TAUBATE_SJK,-23.06295690,-45.63697722,1596.13811413,91.44000000,24.69331200,24.80189467,24.80189467
78.20000000,EVTOL_TAUBATE_SJK,-23.06297000,-45.63699684,1598.61830360,91.44000000,24.69331200,24.80189467,24.80189467
78.30000000,EVTOL_TAUBATE_SJK,-23.06298310,-45.63701646,1601.09849306,91.44000000,24.69331200,24.80189467,24.80189467
78.40000000,EVTOL_TAUBATE_SJK,-23.06299619,-45.63703608,1603.57868253,91.44000000,24.69331200,24.80189467,24.80189467
78.50000000,EVTOL_TAUBATE_SJK,-23.06300929,-45.63705570,1606.05887200,91.44000000,24.69331200,24.80189467,24.80189467
78.60000000,EVTOL_TAUBATE_SJK,-23.06302239,-45.63707533,1608.53906147,91.44000000,24.69331200,24.80189467,24.80189467
78.70000000,EVTOL_TAUBATE_SJK,-23.06303549,-45.63709495,1611.01925093,91.44000000,24.69331200,24.80189467,24.80189467
78.80000000,EVTOL_TAUBATE_SJK,-23.06304859,-45.63711457,1613.49944040,91.44000000,24.69331200,24.80189467,24.80189467
78.90000000,EVTOL_TAUBATE_SJK,-23.06306169,-45.63713419,1615.97962987,91.44000000,24.69331200,24.80189467,24.80189467
79.00000000,EVTOL_TAUBATE_SJK,-23.06307478,-45.63715382,1618.45981933,91.44000000,24.69331200,24.80189467,24.80189467
79.10000000,EVTOL_TAUBATE_SJK,-23.06308788,-45.63717344,1620.94000880,91.44000000,24.69331200,24.80189467,24.80189467
79.20000000,EVTOL_TAUBATE_SJK,-23.06310098,-45.63719306,1623.42019827,91.44000000,24.69331200,24.80189467,24.80189467
79.30000000,EVTOL_TAUBATE_SJK,-23.06311408,-45.63721268,1625.90038774,91.44000000,24.69331200,24.80189467,24.80189467
79.40000000,EVTOL_TAUBATE_SJK,-23.06312718,-45.63723231,1628.38057720,91.44000000,24.69331200,24.80189467,24.80189467
79.50000000,EVTOL_TAUBATE_SJK,-23.06314027,-45.63725193,1630.86076667,91.44000000,24.69331200,24.80189467,24.80189467
79.60000000,EVTOL_TAUBATE_SJK,-23.06315337,-45.63727155,1633.34095614,91.44000000,24.69331200,24.80189467,24.80189467
79.70000000,EVTOL_TAUBATE_SJK,-23.06316647,-45.63729117,1635.82114561,91.44000000,24.69331200,24.80189467,24.80189467
79.80000000,EVTOL_TAUBATE_SJK,-23.06317957,-45.63731079,1638.30133507,91.44000000,24.69331200,24.80189467,24.80189467
79.90000000,EVTOL_TAUBATE_SJK,-23.06319267,-45.63733042,1640.78152454,91.44000000,24.69331200,24.80189467,24.80189467
80.00000000,EVTOL_TAUBATE_SJK,-23.06320576,-45.63735004,1643.26171401,91.44000000,24.69331200,24.80189467,24.80189467
80.10000000,EVTOL_TAUBATE_SJK,-23.06321886,-45.63736966,1645.74190348,91.44000000,24.69331200,24.80189467,24.80189467
80.20000000,EVTOL_TAUBATE_SJK,-23.06323196,-45.63738928,1648.22209294,91.44000000,24.69331200,24.80189467,24.80189467
80.30000000,EVTOL_TAUBATE_SJK,-23.06324506,-45.63740891,1650.70228241,91.44000000,24.69331200,24.80189467,24.80189467
80.40000000,EVTOL_TAUBATE_SJK,-23.06325816,-45.63742853,1653.18247188,91.44000000,24.69331200,24.80189467,24.80189467
80.50000000,EVTOL_TAUBATE_SJK,-23.06327126,-45.63744815,1655.66266135,91.44000000,24.69331200,24.80189467,24.80189467
80.60000000,EVTOL_TAUBATE_SJK,-23.06328435,-45.63746777,1658.14285081,91.44000000,24.69331200,24.80189467,24.80189467
80.70000000,EVTOL_TAUBATE_SJK,-23.06329745,-45.63748740,1660.62304028,91.44000000,24.69331200,24.80189467,24.80189467
80.80000000,EVTOL_TAUBATE_SJK,-23.06331055,-45.63750702,1663.10322975,91.44000000,24.69331200,24.80189467,24.80189467
80.90000000,EVTOL_TAUBATE_SJK,-23.06332365,-45.63752664,1665.58341922,91.44000000,24.69331200,24.80189467,24.80189467
81.00000000,EVTOL_TAUBATE_SJK,-23.06333675,-45.63754626,1668.06360868,91.44000000,24.69331200,24.80189467,24.80189467
81.10000000,EVTOL_TAUBATE_SJK,-23.06334984,-45.63756589,1670.54379815,91.44000000,24.69331200,24.80189467,24.80189467
81.20000000,EVTOL_TAUBATE_SJK,-23.06336294,-45.63758551,1673.02398762,91.44000000,24.69331200,24.80189467,24.80189467
81.30000000,EVTOL_TAUBATE_SJK,-23.06337604,-45.63760513,1675.50417709,91.44000000,24.69331200,24.80189467,24.80189467
81.40000000,EVTOL_TAUBATE_SJK,-23.06338914,-45.63762475,1677.98436655,91.44000000,24.69331200,24.80189467,24.80189467
81.50000000,EVTOL_TAUBATE_SJK,-23.06340224,-45.63764437,1680.46455602,91.44000000,24.69331200,24.80189467,24.80189467
81.60000000,EVTOL_TAUBATE_SJK,-23.06341533,-45.63766400,1682.94474549,91.44000000,24.69331200,24.80189467,24.80189467
81.70000000,EVTOL_TAUBATE_SJK,-23.06342843,-45.63768362,1685.42493496,91.44000000,24.69331200,24.80189467,24.80189467
81.80000000,EVTOL_TAUBATE_SJK,-23.06344153,-45.63770324,1687.90512442,91.44000000,24.69331200,24.80189467,24.80189467
81.90000000,EVTOL_TAUBATE_SJK,-23.06345463,-45.63772286,1690.38531389,91.44000000,24.69331200,24.80189467,24.80189467
82.00000000,EVTOL_TAUBATE_SJK,-23.06346773,-45.63774249,1692.86550336,91.44000000,24.69331200,24.80189467,24.80189467
82.10000000,EVTOL_TAUBATE_SJK,-23.06348082,-45.63776211,1695.34569283,91.44000000,24.69331200,24.80189467,24.80189467
